URL, HTTP status code
https://www.nytimes.com/video/opinion/100000006086663/dulce.html?playlistId=100000001150263,200
https://www.nytimes.com/section/opinion/sunday,200
https://www.nytimes.com/2018/09/30/opinion/the-economic-future-isnt-what-it-used-to-be-wonkish.html,200
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2018%2F10%2F05%2Fobituaries%2Fwilliam-helfand-a-collector-intrigued-by-quackery-dies-at-92.html,200
https://www.nytimes.com/subscriptions/Multiproduct/lp8FW9H.html,200
http://www.nytimes.com/subscription/games/lp897H9.html?campaignId=6YQ7W,301
https://www.nytimes.com/times-journeys/?utm_campaign=NYT-HP&utm_content=hp_browsetree&utm_medium=HPLink&utm_source=nytimes,200
https://www.nytimes.com/interactive/2018/10/07/climate/ipcc-report-half-degree.html,200
https://www.nytimes.com/privacy,301
https://www.nytimes.com/2018/07/24/us/politics/rick-gates-elliott-broidy-trump-payments.html,200
https://www.nytimes.com/2018/10/05/obituaries/vladimir-radunsky-dead.html,200
https://www.nytimes.com/by/maggie-haberman,200
https://www.nytimes.com/2018/10/07/nyregion/wedding-limo-crash-schoharie-ny.html,200
https://www.nytimes.com/pages/world/index.html,301
https://www.nytimes.com/2018/10/07/health/tobacco-e-cigarettes-treaty.html,200
https://www.nytimes.com/2018/10/06/opinion/sunday/i-voted-stickers-for-2018.html,200
http://www.nytimes.com/subscription/multiproduct/lp8HYKU.html?campaignId=6UXKY,301
https://www.nytimes.com/video/opinion/,301
https://www.nytimes.com/reviews/theater/critics-pick,200
https://www.nytimes.com/video/us/politics/100000006142466/donald-fred-trump-taxes-empire-millions.html?playlistId=100000006144521,200
http://www.nytimes.com/educationleftnav,301
https://www.nytimes.com/video/us/politics/100000006133659/kavanaugh-republicans-women-midterms.html?playlistId=100000006090324,200
https://www.nytimes.com/2018/10/06/opinion/lisa-murkowski-susan-collins-kavanaugh.html,200
https://www.nytimes.com/2018/10/07/sports/mlb-playoffs-yankees-red-sox.html,200
https://www.nytimes.com/section/learning,200
https://www.nytimes.com/2018/10/07/us/politics/democrats-israel-palestinians.html,200
https://www.nytimes.com/2018/05/19/us/politics/trump-jr-saudi-uae-nader-prince-zamel.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,200
https://www.nytimes.com/2018/10/04/obituaries/dave-anderson-award-winning-times-sportswriter-dies-at-89.html,200
https://www.nytimes.com/2018/06/27/insider/mark-mazzetti-russia-investigation-lessons.html,200
https://www.nytimes.com/section/realestate,200
https://www.nytimes.com/seeallnav,301
https://www.nytimes.com/2018/09/26/technology/personaltech/the-sun-sets-the-wind-dies-but-energy-data-is-relentless.html,200
https://www.nytimes.com/2018/10/08/arts/television/season-4-finale-better-call-saul.amp.html,302
https://www.nytimes.com/subscriptions/edu/lp8LQFK.html?campaignId=6YQ7L,301
https://www.nytimes.com/2018/10/01/opinion/kavanaugh-white-male-privilege.html,200
https://www.nytimes.com/2018/10/08/obituaries/scott-wilson-dead.html,200
https://www.nytimes.com/section/arts,200
https://www.nytimes.com/section/opinion?action=click&module=Opinion&pagetype=Homepage,200
https://www.nytimes.com/2018/09/28/us/politics/kavanaugh-testimony-supreme-court.html?module=inline,200
https://www.nytimes.com/video/opinion/100000006050799/footprint-where-the-towers-stood.html?playlistId=100000004867895,200
https://www.nytimes.com/subscriptions/Multiproduct/lp8R34X.html?campaignId=3FQ4Y,301
https://www.nytimes.com/by/neil-genzlinger,200
https://www.nytimes.com/giftleftnav,301
https://www.nytimes.com/2018/10/08/us/politics/trump-kavanaugh-accusations-hoax.html,200
https://www.nytimes.com/2017/06/19/arts/television/better-call-saul-finale-michael-mckean-chuck.html?module=inline,200
https://www.nytimes.com/2018/07/24/us/politics/trump-security-clearances.html,200
https://www.nytimes.com/interactive/2018/09/13/climate/hurricane-florence-environmental-hazards.html,200
https://www.nytimes.com/by/ronen-bergman,200
https://www.nytimes.com/2018/10/07/arts/television/snl-kavanaugh-confirmation-celebration-awkwafina-hosts.html,200
https://www.nytimes.com/2018/10/06/us/race-related-laquan-mcdonald-lupe-valdez-ole-miss.html,200
https://www.nytimes.com/interactive/2015/obituaries/notable-deaths-2015.html,200
