URLs Downloaded, SizeKB, # of outlinks found, Content-type
https://www.nytimes.com/2012/12/25/arts/television/jack-klugman-stage-and-screen-actor-is-dead-at-90.html?module=inline,107,105,text/html
https://www.nytimes.com/2018/10/01/business/trump-nafta-usmca-differences.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,728,135,text/html
https://www.nytimes.com/video/movies/100000004951014/anatomy-of-a-scene-get-out.html?action=click&module=RelatedLinks&pgtype=Article,544,79,text/html
https://www.nytimes.com/interactive/2016/09/20/upshot/the-error-the-polling-world-rarely-talks-about.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,81,46,text/html
https://www.nytimes.com/2018/01/10/us/conversion-therapy-new-hampshire.html?module=inline,619,120,text/html
https://www.nytimes.com/2018/05/21/us/nra-oliver-north.html,468,129,text/html
https://www.nytimes.com/2018/09/11/movies/kiki-layne-if-beale-street-could-talk.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,800,128,text/html
https://www.nytimes.com/1983/01/16/obituaries/meyer-lansky-is-dead-at-81-financial-wizard-of-organized-crime.html?module=inline,75,92,text/html
https://www.nytimes.com/by/elisabetta-povoledo,118,125,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2016%2F10%2F06%2Fupshot%2Fwhen-you-hear-the-margin-of-error-is-plus-or-minus-3-percent-think-7-instead.html,1,4,application/json
https://www.nytimes.com/by/susanne-craig,115,124,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2018%2F09%2F28%2Fmovies%2Fthe-hate-u-give-clip-george-tillman-jr.html,1,4,application/json
https://www.nytimes.com/times-journeys/expert/dr-susan-love/,29,46,text/html
https://www.nytimes.com/2003/11/12/business/art-carney-85-lauded-honeymooners-actor-dies.html?module=inline,76,93,text/html
https://www.nytimes.com/2014/09/07/sports/baseball/j-d-martinez-finds-new-life-as-a-tigers-hitter.html?module=inline,533,113,text/html
https://www.nytimes.com/times-journeys/expert/ivo-h-daadler/,30,47,text/html
https://www.nytimes.com/2018/05/17/insider/robin-williams-biography.html,457,123,text/html
https://www.nytimes.com/times-journeys/expert/jose-antonio-martinez-solar/,28,46,text/html
https://www.nytimes.com/1996/01/06/arts/lincoln-kirstein-city-ballet-co-founder-dies.html?module=inline,83,97,text/html
https://www.nytimes.com/1979/01/15/archives/stage-the-elephant-man-a-parable-of-man.html?module=inline,69,92,text/html
https://www.nytimes.com/times-journeys/expert/raphael-minder/,31,49,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2018%2F08%2F20%2Fobituaries%2Furi-avnery-dead.html,1,4,application/json
https://www.nytimes.com/1983/08/07/business/the-empire-and-ego-of-donald-trump.html,106,95,text/html
https://www.nytimes.com/interactive/2017/admin/100000004678162.embedded.html,41,8,text/html
https://www.nytimes.com/video/movies/100000002322046/anatomy-of-a-scene-fruitvale-station.html?action=click&module=RelatedLinks&pgtype=Article,544,79,text/html
https://www.nytimes.com/by/alan-rappeport,116,125,text/html
https://www.nytimes.com/1986/11/28/obituaries/mary-hemingway-dies-at-78-wrote-of-life-with-novelist.html?module=inline,65,92,text/html
https://www.nytimes.com/2018/09/14/movies/oscar-predictions-toronto-film-festival.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,928,133,text/html
https://www.nytimes.com/2018/09/21/us/coal-ash-spill-dam-breach.html,575,128,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2018%2F10%2F05%2Fmovies%2Fstudio-54-documentary-ian-schrager.html,1,4,application/json
https://www.nytimes.com/2018/08/02/movies/the-miseducation-of-cameron-post-review-chloe-grace-moretz.html?module=inline,726,133,text/html
https://www.nytimes.com/times-journeys/expert/peter-applebome/,28,46,text/html
https://www.nytimes.com/2018/09/28/us/politics/nafta-deal-text.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,553,121,text/html
https://www.nytimes.com/tips,43,25,text/html
https://www.nytimes.com/times-journeys/expert/eduardo-fernandez-duque/,29,47,text/html
https://www.nytimes.com/2016/09/19/upshot/introducing-the-new-york-times-upshot-siena-college-poll.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,665,128,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2018%2F09%2F04%2Fobituaries%2Fcarole-shelley-dead.html,1,4,application/json
https://www.nytimes.com/2018/03/15/opinion/facebook-social-media-sri-lanka.html,697,121,text/html
https://www.nytimes.com/times-journeys/expert/carol-giacomo/,33,54,text/html
https://www.nytimes.com/1985/07/27/arts/karel-shook-dancer-is-dead-co-founder-harlem-troupe.html?module=inline,71,96,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2018%2F09%2F28%2Farts%2Ftelevision%2Ffelicity-top-10-best-episodes-20-anniversary.html,1,4,application/json
https://www.nytimes.com/1979/06/03/archives/carole-shelleytransformed-by-the-elephant-man-carole-shelley.html?module=inline,75,92,text/html
https://www.nytimes.com/times-journeys/expert/geraldine-fabrikant/,29,48,text/html
https://www.nytimes.com/2018/03/06/world/asia/sri-lanka-anti-muslim-violence.html,554,126,text/html
https://www.nytimes.com/interactive/2016/upshot/presidential-polls-forecast.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,324,130,text/html
https://www.nytimes.com/2018/05/18/books/review/mark-jay-duplass-like-brothers.html,649,126,text/html
https://www.nytimes.com/2018/10/01/world/canada/trudeau-nafta-canada.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,837,137,text/html
https://www.nytimes.com/video/movies/100000004787538/anatomy-of-a-scene-moonlight.html?action=click&module=RelatedLinks&pgtype=Article,544,79,text/html
https://www.nytimes.com/times-journeys/expert/laura-kennedy/,28,42,text/html
https://www.nytimes.com/2018/09/19/movies/colette-keira-knightley-costumes.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,781,128,text/html
https://www.nytimes.com/2018/03/13/travel/trinidad-st-lucia-carnival-caribbean-52-places.html?module=inline,690,146,text/html
https://www.nytimes.com/2018/07/02/travel/arches-national-park-edward-abbey-desert-solitaire.html,950,123,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2018%2F10%2F02%2Fmovies%2Fboy-erased-martha-conley.html,1,4,application/json
https://www.nytimes.com/times-journeys/expert/scott-heller/,30,49,text/html
https://www.nytimes.com/2018/09/24/us/politics/south-korea-trump-trade-deal.html?module=inline,511,129,text/html
https://www.nytimes.com/2018/07/16/movies/scotty-bowers-hollywood-sex.html?module=inline,841,133,text/html
https://www.nytimes.com/times-journeys/expert/melissa-clark/,30,48,text/html
https://www.nytimes.com/2018/05/27/movies/screenwriters-avengers-infinity-wars.html,633,127,text/html
https://www.nytimes.com/times-journeys/expert/nicholas-delbanco/,28,48,text/html
https://www.nytimes.com/2000/07/02/nyregion/walter-matthau-79-rumpled-star-and-comic-icon-dies.html?module=inline,84,93,text/html
https://www.nytimes.com/2018/09/07/world/europe/youtube-far-right-extremism.html?rref=collection%2Fcolumn%2FThe%20Interpreter,1089,142,text/html
https://www.nytimes.com/1993/09/13/obituaries/john-butler-74-choreographer-and-a-versatile-dancer-is-dead.html?module=inline,67,93,text/html
https://www.nytimes.com/times-journeys/expert/elaine-sciolino/,31,52,text/html
https://www.nytimes.com/2017/01/18/nyregion/obama-pardons-ian-schrager.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,501,121,text/html
https://www.nytimes.com/2018/06/15/arts/television/comedy-central-cancels-the-opposition-with-jordan-klepper.html,645,125,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2018%2F08%2F19%2Fus%2Fpolitics%2Fepa-coal-emissions-standards-william-wehrum.html,1,4,application/json
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2018%2F06%2F12%2Fobituaries%2Fjon-hiseman-73-drummer-who-melded-rock-jazz-and-blues-dies.html,1,4,application/json
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2018%2F10%2F01%2Fus%2Fpolitics%2Fnafta-deal-trump-canada-mexico.html,1,4,application/json
https://www.nytimes.com/times-journeys/expert/tara-parker-pope/,33,52,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2018%2F10%2F04%2Fopinion%2Fbrett-kavanaugh-confirmation-vote.html,1,4,application/json
https://www.nytimes.com/2018/03/20/travel/san-juan-puerto-rico-hurricane-52-places.html?module=inline,871,174,text/html
https://www.nytimes.com/times-journeys/expert/peter-osnos/,28,47,text/html
https://www.nytimes.com/1974/01/11/archives/67-years-after-discharge-black-soldier-is-honored-the-struggle-is.html,71,91,text/html
https://www.nytimes.com/video/us/politics/100000006142467/-donald-fred-trump-taxes-ground-lease.html,372,63,text/html
https://www.nytimes.com/2018/08/17/travel/charles-de-gaulle-london-history.html,869,138,text/html
https://www.nytimes.com/2018/05/28/world/europe/uk-austerity-poverty.html?module=inline,800,130,text/html
https://www.nytimes.com/2018/09/24/arts/baby-fail-videos-youtube.html?module=inline,825,129,text/html
https://www.nytimes.com/2018/10/04/movies/studio-54-review.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,453,122,text/html
https://www.nytimes.com/2018/08/17/climate/trump-clean-power-rollback.html?module=inline,983,134,text/html
https://www.nytimes.com/times-journeys/expert/kim-severson/,29,47,text/html
https://www.nytimes.com/2000/03/30/arts/anna-sokolow-a-modern-choreographer-known-for-studies-in-alienation-dies-at-90.html?module=inline,76,94,text/html
https://www.nytimes.com/2018/08/21/world/europe/facebook-refugee-attacks-germany.html?rref=collection%2Fcolumn%2FThe%20Interpreter,915,142,text/html
https://www.nytimes.com/times-journeys/expert/seth-kugel/,27,42,text/html
https://www.nytimes.com/2001/06/29/movies/jack-lemmon-dark-and-comic-actor-dies-at-76.html?module=inline,92,94,text/html
https://www.nytimes.com/times-journeys/expert/jason-weiser/,29,47,text/html
https://www.nytimes.com/2017/01/18/nyregion/obama-pardons-ian-schrager.html?module=inline,515,122,text/html
https://www.nytimes.com/2018/10/08/world/europe/skripal-russia-alexander-mishkin.html,675,123,text/html
https://www.nytimes.com/2007/03/10/arts/music/10andr.html?module=inline,81,97,text/html
https://www.nytimes.com/column/footsteps,222,108,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F1974%2F01%2F11%2Farchives%2F67-years-after-discharge-black-soldier-is-honored-the-struggle-is.html,1,4,application/json
https://www.nytimes.com/video/us/politics/100000006142468/donald-fred-trump-taxes-family-mortgage.html,371,63,text/html
https://www.nytimes.com/times-journeys/expert/roger-cohen/,31,51,text/html
https://www.nytimes.com/2018/06/19/travel/buffalo-ny-art-refugees-silos-wings.html?module=inline,865,192,text/html
https://www.nytimes.com/times-journeys/expert/jan-benzel/,28,46,text/html
https://www.nytimes.com/2018/10/01/us/politics/trump-democrats-blumenthal-feinstein-booker.html,726,132,text/html
https://www.nytimes.com/2018/04/21/world/asia/facebook-sri-lanka-riots.html,139,140,text/html
https://www.nytimes.com/2016/10/30/arts/design/museums-the-new-social-media-darlings.html?action=click&module=RelatedLinks&pgtype=Article,690,143,text/html
https://www.nytimes.com/2018/09/26/world/europe/jeremy-corbyn-uk-labour-conference.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,541,129,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2018%2F10%2F03%2Ftravel%2Feugene-oneill-in-california.html,1,4,application/json
https://www.nytimes.com/times-journeys/expert/allison-amend/,28,47,text/html
https://www.nytimes.com/times-journeys/expert/david-mendel/,29,48,text/html
https://www.nytimes.com/2004/05/19/theater/tony-randall-84-dies-fussbudget-felix-in-odd-couple-he-loved-the-stage.html?module=inline,82,93,text/html
https://www.nytimes.com/times-journeys/expert/todd-heisler/,29,47,text/html
https://www.nytimes.com/2018/09/10/travel/aran-islands-ireland-jm-synge.html,766,134,text/html
https://www.nytimes.com/2017/02/23/arts/design/yayoi-kusama-infinity-mirrors.html?module=inline,799,127,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2018%2F03%2F16%2Fobituaries%2Fwilson-harris-guyanese-writer-of-intricate-novels-dies-at-96.html,1,4,application/json
https://www.nytimes.com/interactive/2017/admin/100000005728490.embedded.html,19,7,text/html
https://www.nytimes.com/video/us/politics/100000006138467/trump-democrats-senate-kavanaugh.html,588,82,text/html
https://www.nytimes.com/2011/05/10/science/space/10boyle.html?module=inline,80,99,text/html
https://www.nytimes.com/2018/09/24/world/europe/uk-labour-economy-mcdonnell.html?module=inline,527,126,text/html
https://www.nytimes.com/times-journeys/expert/sandra-blakeslee/,30,50,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2018%2F09%2F26%2Farts%2Fcolor-factory-museum-of-ice-cream-rose-mansion-29rooms-candytopia.html,1,4,application/json
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2018%2F10%2F04%2Ftravel%2Fwhat-to-do-in-nashville.html,1,4,application/json
https://www.nytimes.com/times-journeys/expert/gretchen-reynolds/,29,46,text/html
https://www.nytimes.com/times-journeys/expert/andrew-rosenthal/,31,47,text/html
https://www.nytimes.com/times-journeys/expert/kenneth-chang/,29,46,text/html
https://www.nytimes.com/times-journeys/expert/john-tagliabue/,29,47,text/html
https://www.nytimes.com/2018/10/08/arts/poland-clergy-movie.html,608,122,text/html
https://www.nytimes.com/2018/08/26/obituaries/neil-simon-dead.html?module=inline,1283,138,text/html
https://www.nytimes.com/2018/09/13/travel/what-to-do-in-lugano.html,696,140,text/html
https://www.nytimes.com/2018/10/03/us/politics/trump-republicans-kavanaugh-confirmation.html,860,149,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2018%2F09%2F24%2Fobituaries%2Fcharles-kuen-kao-dead.html,1,4,application/json
https://www.nytimes.com/2018/07/24/travel/tallinn-estonia-vilnius-lithuania-52-places.html?module=inline,935,187,text/html
https://www.nytimes.com/2018/08/31/world/africa/uk-theresa-may-dancing.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,656,132,text/html
https://www.nytimes.com/times-journeys/expert/george-johnson/,30,49,text/html
https://www.nytimes.com/times-journeys/expert/james-dao/,27,42,text/html
https://www.nytimes.com/times-journeys/expert/dan-saltzstein/,27,42,text/html
https://www.nytimes.com/times-journeys/expert/maureen-dowd/,30,47,text/html
https://www.nytimes.com/2017/08/29/theater/bernard-pomerance-dead-wrote-the-elephant-man.html?module=inline,571,127,text/html
https://www.nytimes.com/times-journeys/expert/david-kirkpatrick-2/,27,42,text/html
https://www.nytimes.com/section/world/europe,110,123,text/html
https://www.nytimes.com/2018/05/25/travel/seattle-glass-chihuly-tacoma-museum.html?module=inline,844,174,text/html
https://www.nytimes.com/2018/08/08/world/americas/facebook-misinformation.html?rref=collection%2Fcolumn%2FThe%20Interpreter,956,142,text/html
https://www.nytimes.com/video/us/politics/100000006142742/trump-ford-mock-flake-collins-murkowski.html,322,80,text/html
https://www.nytimes.com/interactive/2017/admin/100000006133383.embedded.html,26,6,text/html
https://www.nytimes.com/2009/10/07/science/07nobel.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,91,100,text/html
https://www.nytimes.com/2018/06/07/travel/cincinnati-art-52-places.html?module=inline,1055,186,text/html
https://www.nytimes.com/2017/10/04/world/europe/uk-theresa-may-p45-speech.html?module=inline,633,133,text/html
https://www.nytimes.com/by/amanda-taub,112,124,text/html
https://www.nytimes.com/times-journeys/expert/mitchell-davis/,29,47,text/html
https://www.nytimes.com/video/us/politics/100000006142466/donald-fred-trump-taxes-empire-millions.html,375,63,text/html
https://www.nytimes.com/times-journeys/expert/andrew-kramer/,29,47,text/html
